944,japanese dream pop,22596Y1hah6u7PlGUiJ7BZ,AprilBlue,17,4752,j-pop
945,classic j-pop,7wdWFcZE7UepLMw3sQV33S,Hekiru Shiina,12,3266,j-pop
946,j-pop boy group,5Pfi9Ji3hoWZRuY69MZP8N,WITHDOM,12,1299,j-pop
947,"c(""idol rock"", ""j-pop girl group"")",0XctFGiNhyACfLu3eZBpNq,Babyraids Japan,12,6807,j-pop
948,japanese viral pop,0sGCkyb5YJyxNdfkW7t4mw,七草くりむ,11,785,j-pop
949,"c(""bow pop"", ""japanese classical performance"", ""vi [...]",2xPfYsn4P2vH7eI6ADyFB7,Midori,24,12714,j-pop
950,j-pop boy group,4JxikcSpblYBnqe1xlxrYX,EBiSSH,11,6647,j-pop
951,j-pop girl group,1tIFdPigPQapjr9pOEDP7d,きゅるりんってしてみて,12,2171,j-pop
952,"c(""j-pop girl group"", ""japanese dance pop"", ""japan [...]",6XkazkLIatYdxRlOdOp5Et,kolme,15,11496,j-pop
953,classic j-pop,27trVEYHShFRolUZEP29KC,Tomoe Shinohara,16,3234,j-pop
954,j-pop boy group,4Z3STstQUjERWoueKHaTmB,ROOT FIVE,12,3196,j-pop
955,j-pop boy group,2N66I5zVkpNSzWgN1h1nNr,King of Ping Pong,12,5878,j-pop
956,japanese indie pop,3AK0hIWF7h4DGrdUvFtKbf,Pepe California,16,3838,j-pop
957,japanese pop rap,7k9AHgT5AeHrAZLQAcQhOI,MOON CHILD,11,297,j-pop
958,j-pop girl group,3FtYXhtLqaJfFkU1go2N7h,CROWN POP,11,4076,j-pop
959,"c(""city pop"", ""japanese soul"")",4fQ023lP2bX27W1YYw9DIc,K E I_H A Y A S H I,13,5029,j-pop
960,japanese alternative pop,6EZO3QfDzV0BREKPesx6Io,Penguinrush,12,4921,j-pop
961,jazz pop,4B4UjhXvu9OoY3D1Tq3m05,TICO DE MORAES,28,2640,j-pop
962,j-poprock,7cKXMcTTflzZUwOZs9YDsD,COOL JOKE,23,5171,j-pop
963,j-pop girl group,0yyBGhaKqnhLOULzS9NXaY,みぎてやじるし ひだりてはーと,11,11259,j-pop
